rankID	1103_V2_D1_CTAB_DNA	1103_V2_D1_PowerFecal_DNA	1103_V2_D1_R1	1103_V2_D1_R2	1103_V6_D29_CTAB_DNA	1103_V6_D29_PowerFecal_DNA	1103_V6_D29_R1	1103_V6_D29_R2	2103_V2_D1_CTAB_DNA	2103_V2_D1_PowerFecal_DNA	2103_V2_D1_R1	2103_V2_D1_R2	2103_V6_D29_CTAB_DNA	2103_V6_D29_PowerFecal_DNA	2103_V6_D29_R1	2103_V6_D29_R2	2202_V2_D1_CTAB_DNA	2202_V2_D1_PowerFecal_DNA	2202_V2_D1_R1	2202_V2_D1_R2	2202_V5_D22_CTAB_DNA	2202_V5_D22_PowerFecal_DNA	2202_V5_D22_R1	2202_V5_D22_R2	3204_V2_D1_CTAB_DNA	3204_V2_D1_PowerFecal_DNA	3204_V2_D1_R1	3204_V2_D1_R2	3204_V6_D29_CTAB_DNA	3204_V6_D29_PowerFecal_DNA	3204_V6_D29_R1	3204_V6_D29_R2	3216_V2_D1_CTAB_DNA	3216_V2_D1_PowerFecal_DNA	3216_V2_D1_R1	3216_V2_D1_R2	3216_V6_D29_CTAB_DNA	3216_V6_D29_PowerFecal_DNA	3216_V6_D29_R1	3216_V6_D29_R2	3218_V2_D1_CTAB_DNA	3218_V2_D1_PowerFecal_DNA	3218_V2_D1_R1	3218_V2_D1_R2	3218_V6_D29_CTAB_DNA	3218_V6_D29_PowerFecal_DNA	3218_V6_D29_R1	3218_V6_D29_R2	taxon
0.1.8.1.3.4.1.15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus_rhamnosus_unclassified
0.1.8.1.3.4.1.16.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	25	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus_ruminis_ATCC_27782
0.1.8.1.3.4.1.16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus_ruminis_unclassified
0.1.8.1.3.4.1.17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus_salivarius_unclassified
0.1.8.1.3.4.1.18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus_sp._Koumiss_unclassified
0.1.8.1.3.4.1.19.1	1	1	0	1	3	4	0	1	3	14	10	14	3	6	14	15	1	1	1	1	0	0	0	1	3	0	0	0	9	7	10	8	10	18	27	18	27	59	48	51	0	2	3	4	17	13	8	23	Lactobacillus_unclassified
0.1.8.1.3.4.2.1.1	22	26	21	22	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Pediococcus_acidilactici_unclassified
0.1.8.1.3.4.2.2.1	4	6	4	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	1	0	1	Pediococcus_unclassified
0.1.8.1.3.5.1.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	Lactobacillales_unclassified
0.1.8.1.3.6.1.1.1	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	2	2	3	7	8	0	0	1	1	0	2	0	1	Fructobacillus_unclassified
0.1.8.1.3.6.2.1.1	77	3	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Leuconostoc_gelidum_JB7
0.1.8.1.3.6.2.2.1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Leuconostoc_mesenteroides_subsp._mesenteroides_ATCC_8293
0.1.8.1.3.6.2.2.2	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Leuconostoc_mesenteroides_unclassified
0.1.8.1.3.6.2.3.1	15	4	0	3	1	0	1	0	0	13	13	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	5	4	4	5	Leuconostoc_unclassified
0.1.8.1.3.6.3.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Weissella_cibaria_unclassified
0.1.8.1.3.6.3.2.1	0	0	0	0	0	0	0	0	0	2	8	5	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	1	1	2	2	0	0	0	0	1	0	0	0	1	Weissella_unclassified
0.1.8.1.3.7.1.1.1	0	0	0	1	74	25	3	4	4	2	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_lactis_subsp._cremoris_IBB477
0.1.8.1.3.7.1.1.2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_lactis_subsp._cremoris_KW2
0.1.8.1.3.7.1.1.3	0	0	0	0	32	0	3	4	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_lactis_subsp._lactis_CV56
0.1.8.1.3.7.1.1.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_lactis_subsp._lactis_KF147
0.1.8.1.3.7.1.1.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_lactis_subsp._lactis_KLDS_4.0325
0.1.8.1.3.7.1.1.6	0	0	0	0	29	4	3	2	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_lactis_subsp._lactis_bv._diacetylactis
0.1.8.1.3.7.1.1.7	1	0	2	1	231	26	13	16	8	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_lactis_unclassified
0.1.8.1.3.7.1.2.1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_piscium_MKFS47
0.1.8.1.3.7.1.3.1	1	0	1	0	49	14	6	10	8	0	2	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactococcus_unclassified
0.1.8.1.3.7.2.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_agalactiae_unclassified
0.1.8.1.3.7.2.2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	4	2	1	1	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	Streptococcus_anginosus_C1051
0.1.8.1.3.7.2.2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Streptococcus_anginosus_C238
0.1.8.1.3.7.2.2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	13	4	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	Streptococcus_anginosus_unclassified
0.1.8.1.3.7.2.3.1	0	1	0	2	1	0	9	1	15	1	6	13	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_australis_unclassified
0.1.8.1.3.7.2.4.1	1	0	0	0	1	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_cristatus_ATCC_51100
0.1.8.1.3.7.2.4.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_cristatus_unclassified
0.1.8.1.3.7.2.5.1	0	0	0	0	0	0	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	Streptococcus_equinus_unclassified
0.1.8.1.3.7.2.6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_gallolyticus_unclassified
0.1.8.1.3.7.2.7.1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	Streptococcus_gordonii_str._Challis
0.1.8.1.3.7.2.7.2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	3	9	0	2	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_gordonii_unclassified
0.1.8.1.3.7.2.8.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_infantarius_unclassified
0.1.8.1.3.7.2.9.1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Streptococcus_intermedius_B196
0.1.8.1.3.7.2.9.2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_intermedius_unclassified
0.1.8.1.3.7.2.10.1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Streptococcus_milleri_unclassified
0.1.8.1.3.7.2.11.1	1	0	0	0	0	0	0	1	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_mitis_B6
0.1.8.1.3.7.2.11.2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_mitis_NCTC_12261
0.1.8.1.3.7.2.11.3	1	1	6	7	0	0	1	0	4	0	7	7	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	1	2	3	7	0	3	2	0	0	0	0	2	0	0	1	0	0	0	0	Streptococcus_mitis_unclassified
0.1.8.1.3.7.2.12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_mutans_GS-5
0.1.8.1.3.7.2.12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Streptococcus_mutans_UA159-FR
0.1.8.1.3.7.2.12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	8	15	0	1	1	4	0	0	0	0	0	0	0	0	0	0	Streptococcus_mutans_unclassified
0.1.8.1.3.7.2.13.1	0	0	0	0	0	0	0	1	4	0	1	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	Streptococcus_oralis_ATCC_35037
0.1.8.1.3.7.2.13.2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_oralis_Uo5
0.1.8.1.3.7.2.13.3	0	0	0	0	0	0	1	0	11	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Streptococcus_oralis_unclassified
0.1.8.1.3.7.2.14.1	0	0	3	3	0	0	1	4	354	30	130	399	2	1	4	9	1	1	3	9	1	0	0	1	6	4	90	11	18	8	16	52	56	5	13	33	0	0	0	0	11	0	0	2	1	1	0	2	Streptococcus_parasanguinis_ATCC_15912
0.1.8.1.3.7.2.14.2	1	0	0	0	0	0	1	0	98	29	43	68	10	3	5	10	3	1	17	13	5	0	0	0	2	2	2	2	7	4	10	22	31	6	10	8	0	0	0	0	0	0	1	2	1	0	0	0	Streptococcus_parasanguinis_FW213
0.1.8.1.3.7.2.14.3	2	0	1	0	0	2	4	2	46	15	45	55	2	1	2	4	1	0	3	1	0	0	0	0	10	3	11	3	5	6	8	8	25	6	12	13	0	0	0	0	0	0	0	3	0	1	0	0	Streptococcus_parasanguinis_unclassified
0.1.8.1.3.7.2.15.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_pluranimalium_unclassified
0.1.8.1.3.7.2.16.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Streptococcus_pneumoniae_unclassified
0.1.8.1.3.7.2.17.1	3	2	2	6	0	0	2	1	1522	942	821	2064	181	169	96	98	23	13	17	29	1	0	3	0	23	5	35	14	90	44	35	88	539	329	337	230	0	0	0	0	3	1	3	2	1	1	1	2	Streptococcus_salivarius_CCHSS3
0.1.8.1.3.7.2.17.2	0	0	0	2	0	0	0	0	6	2	0	5	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	5	14	9	9	0	0	0	0	0	1	0	0	0	0	0	0	Streptococcus_salivarius_JIM8777
0.1.8.1.3.7.2.17.3	3	1	1	5	1	1	1	1	200	165	162	218	56	51	26	38	32	29	118	242	7	2	6	19	9	5	9	4	36	15	12	26	947	553	771	482	0	0	2	0	4	2	3	7	2	3	0	3	Streptococcus_salivarius_unclassified
0.1.8.1.3.7.2.18.1	3	0	1	6	0	1	0	1	6	0	1	6	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sanguinis_SK36
0.1.8.1.3.7.2.18.2	0	0	0	1	0	0	2	1	33	3	2	6	2	0	0	1	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Streptococcus_sanguinis_unclassified
0.1.8.1.3.7.2.19.1	8	4	14	20	11	2	26	25	16	4	10	10	3	4	1	2	1	1	1	3	0	1	1	3	23	18	182	60	5	3	3	9	1	0	0	1	0	0	0	0	9	1	0	0	1	1	2	2	Streptococcus_sp._A12_unclassified
0.1.8.1.3.7.2.20.1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sp._ChDC_B345_unclassified
0.1.8.1.3.7.2.21.1	1	0	0	0	0	0	0	0	20	7	5	21	10	5	6	7	0	0	0	0	0	0	0	0	12	2	7	2	18	5	3	27	24	8	7	5	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sp._FDAARGOS_192_unclassified
0.1.8.1.3.7.2.22.1	0	0	0	3	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sp._I-G2_unclassified
0.1.8.1.3.7.2.23.1	0	1	0	3	1	0	4	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sp._I-P16_unclassified
0.1.8.1.3.7.2.24.1	3	0	0	7	0	0	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sp._JS71_unclassified
0.1.8.1.3.7.2.25.1	0	0	0	0	1	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sp._NPS_308_unclassified
0.1.8.1.3.7.2.26.1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_sp._oral_taxon_064_unclassified
0.1.8.1.3.7.2.27.1	3	1	1	3	3	0	2	3	33	1	7	24	3	3	0	2	0	0	0	0	0	0	0	0	1	3	1	2	0	0	1	0	3	1	3	2	0	0	0	0	2	0	0	0	0	0	0	0	Streptococcus_sp._oral_taxon_431_unclassified
0.1.8.1.3.7.2.28.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_suis_TL13
0.1.8.1.3.7.2.29.1	0	0	0	0	1	1	4	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_thermophilus_JIM_8232
0.1.8.1.3.7.2.29.2	0	0	0	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_thermophilus_LMG_18311
0.1.8.1.3.7.2.29.3	0	0	0	0	1	0	3	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_thermophilus_MN-ZLW-002
0.1.8.1.3.7.2.29.4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_thermophilus_ND03
0.1.8.1.3.7.2.29.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Streptococcus_thermophilus_TH1435
0.1.8.1.3.7.2.29.6	0	0	0	1	24	12	17	9	0	0	0	0	0	0	0	1	6	13	6	3	8	1	1	0	0	0	0	0	14	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_thermophilus_TH1477
0.1.8.1.3.7.2.29.7	0	0	0	0	19	13	32	20	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptococcus_thermophilus_TH985
0.1.8.1.3.7.2.29.8	2	1	1	1	1516	693	2076	1025	58	11	9	19	7	2	4	3	124	178	55	129	39	2	1	16	3	0	2	1	71	7	23	63	11	5	14	2	0	1	1	1	2	1	0	0	0	2	0	1	Streptococcus_thermophilus_unclassified
0.1.8.1.3.7.2.30.1	69	13	78	85	146	91	379	303	772	404	665	624	273	191	202	228	123	83	128	128	22	2	5	13	125	75	206	68	189	94	68	141	1539	896	1152	856	6	10	10	17	38	25	22	43	44	19	15	22	Streptococcus_unclassified
0.1.8.1.3.7.2.31.1	0	0	0	0	1	1	0	2	0	4	2	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	1	1	0	0	14	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	Streptococcus_vestibularis_unclassified
0.1.8.1.3.7.2.32.1	13	1	14	18	5	1	22	8	88	7	11	56	3	3	3	2	1	1	1	1	4	1	0	0	1	1	2	0	1	2	0	1	1	1	0	0	0	0	0	0	4	0	0	1	1	0	1	0	Streptococcus_viridans_unclassified
0.1.8.1.3.8.1.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Unknown_genus_unclassified
0.1.8.2.1.1.1.1.1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Clostridia_unclassified
0.1.8.2.2.1.1.1.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Caldicoprobacter_oshimai_DSM_21659
0.1.8.2.2.1.1.2.1	0	0	0	0	0	0	0	0	6	5	4	1	6	5	14	21	0	0	0	0	10	6	5	9	0	0	0	0	0	1	2	4	0	0	1	0	3	2	4	9	0	0	6	7	0	1	1	2	Caldicoprobacter_unclassified
0.1.8.2.2.2.1.1.1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Catabacter_hongkongensis_unclassified
0.1.8.2.2.2.1.2.1	0	0	0	0	0	0	0	0	4	3	12	5	11	3	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	3	4	5	0	0	2	3	0	1	0	0	Catabacter_unclassified
0.1.8.2.2.3.1.1.1	0	0	0	0	0	0	0	0	7	0	2	11	2	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Christensenella_massiliensis_unclassified
0.1.8.2.2.3.1.2.1	0	0	0	0	0	0	0	0	0	0	1	0	5	4	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	Christensenella_minuta_unclassified
0.1.8.2.2.3.1.3.1	0	0	0	0	1	3	0	1	0	1	0	0	3	6	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	1	0	7	0	2	0	0	0	0	2	Christensenella_sp._Marseille-P3954_unclassified
0.1.8.2.2.3.1.4.1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Christensenella_timonensis_unclassified
0.1.8.2.2.3.1.5.1	20	52	175	338	72	99	505	459	3030	633	1335	2589	1667	819	2897	3549	1	0	0	0	5	4	10	49	2	2	3	10	1	1	4	28	99	130	448	289	155	243	740	849	98	41	170	164	53	30	46	112	Christensenella_unclassified
0.1.8.2.2.4.1.1.1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	1	0	2	0	0	0	0	0	0	1	0	Alkaliphilus_unclassified
0.1.8.2.2.4.2.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	11	6	7	2	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Beduini_unclassified
0.1.8.2.2.4.3.1.1	2	2	1	4	0	0	5	4	2	3	3	6	0	1	4	3	0	0	0	1	2	3	2	3	0	0	0	0	0	0	0	0	2	2	5	3	0	0	0	0	0	3	5	6	1	1	2	5	Butyricicoccus_pullicaecorum_unclassified
0.1.8.2.2.4.3.2.1	16	24	71	76	12	14	61	30	133	197	157	383	48	48	85	76	4	22	8	15	27	66	42	146	7	10	18	21	2	18	17	24	19	40	38	31	1	11	13	11	33	109	214	251	131	124	55	233	Butyricicoccus_unclassified
0.1.8.2.2.4.4.1.1	0	1	0	1	0	0	2	0	0	1	3	1	3	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	8	5	2	5	24	13	1	1	1	1	1	1	1	0	Caloramator_unclassified
0.1.8.2.2.4.5.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Candidatus_Arthromitus_unclassified
0.1.8.2.2.4.6.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	Clostridiaceae_unclassified
0.1.8.2.2.4.7.1.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Clostridium_baratii_unclassified
0.1.8.2.2.4.7.2.1	6	7	1	1	2	1	4	0	0	2	0	0	4	0	1	1	28	12	11	8	4	1	0	1	0	1	0	0	10	14	11	4	15	23	15	16	23	51	35	34	0	1	0	3	20	22	9	25	Clostridium_beijerinckii_unclassified
